date,sales_quantity,promotion_flag,sku_id,product_name,category,brand,price
2022-12-24,2336,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2022-12-25,2428,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2022-12-26,1983,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2022-12-27,2234,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2022-12-28,2912,1,100251183595,Apple iPhone,手机通讯,Apple,8999元
2022-12-29,2058,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2022-12-30,2199,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2022-12-31,2362,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-01-01,2246,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-01-02,2145,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-01-03,2105,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-01-04,2745,1,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-01-05,2127,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-01-06,2001,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-01-07,2290,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-01-08,2215,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-01-09,2199,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-01-10,2256,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-01-11,2191,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-01-12,2115,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-01-13,2202,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-01-14,2223,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-01-15,2180,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-01-16,1944,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-01-17,2113,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-01-18,2196,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-01-19,2201,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-01-20,2112,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-01-21,2185,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-01-22,2243,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-01-23,2162,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-01-24,2166,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-01-25,2155,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-01-26,2100,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-01-27,2060,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-01-28,2364,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-01-29,2224,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-01-30,2097,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-01-31,2730,1,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-02-01,1564,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-02-02,1770,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-02-03,1803,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-02-04,2000,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-02-05,1890,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-02-06,1753,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-02-07,1524,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-02-08,1839,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-02-09,1627,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-02-10,1869,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-02-11,2064,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-02-12,1752,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-02-13,1790,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-02-14,1910,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-02-15,1765,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-02-16,1770,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-02-17,1718,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-02-18,1730,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-02-19,1704,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-02-20,1849,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-02-21,2036,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-02-22,2063,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-02-23,2141,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-02-24,2262,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-02-25,2215,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-02-26,2255,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-02-27,2136,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-02-28,2012,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-03-01,2119,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-03-02,2195,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-03-03,2223,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-03-04,2161,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-03-05,2282,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-03-06,2083,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-03-07,2139,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-03-08,2136,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-03-09,2212,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-03-10,2969,1,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-03-11,2269,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-03-12,2432,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-03-13,2154,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-03-14,2243,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-03-15,2123,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-03-16,2037,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-03-17,2041,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-03-18,2063,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-03-19,2295,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-03-20,2214,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-03-21,2307,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-03-22,2178,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-03-23,2246,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-03-24,1985,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-03-25,2123,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-03-26,2180,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-03-27,2197,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-03-28,2157,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-03-29,2156,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-03-30,2187,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-03-31,2163,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-04-01,2466,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-04-02,2350,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-04-03,2140,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-04-04,2173,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-04-05,2488,1,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-04-06,2032,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-04-07,1891,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-04-08,2167,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-04-09,1985,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-04-10,2033,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-04-11,1920,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-04-12,2028,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-04-13,1966,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-04-14,1785,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-04-15,2119,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-04-16,1945,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-04-17,2014,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-04-18,1913,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-04-19,2063,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-04-20,1912,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-04-21,1874,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-04-22,2085,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-04-23,2086,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-04-24,2105,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-04-25,1921,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-04-26,2013,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-04-27,1813,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-04-28,1790,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-04-29,1923,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-04-30,1776,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-05-01,2261,1,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-05-02,1855,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-05-03,1865,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-05-04,1875,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-05-05,2060,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-05-06,2179,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-05-07,2153,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-05-08,1913,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-05-09,1802,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-05-10,1932,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-05-11,1892,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-05-12,1840,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-05-13,1957,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-05-14,1984,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-05-15,1848,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-05-16,1843,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-05-17,1895,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-05-18,1819,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-05-19,1952,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-05-20,2173,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-05-21,2070,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-05-22,2816,1,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-05-23,2084,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-05-24,2182,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-05-25,1927,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-05-26,2051,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-05-27,2219,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-05-28,2008,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-05-29,1920,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-05-30,2044,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-05-31,2098,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-06-01,3549,1,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-06-02,4250,1,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-06-03,4335,1,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-06-04,4772,1,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-06-05,4781,1,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-06-06,4863,1,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-06-07,5323,1,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-06-08,5429,1,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-06-09,5680,1,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-06-10,5773,1,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-06-11,6273,1,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-06-12,6735,1,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-06-13,6631,1,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-06-14,7018,1,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-06-15,6600,1,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-06-16,7266,1,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-06-17,7368,1,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-06-18,7533,1,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-06-19,7386,1,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-06-20,7609,1,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-06-21,1964,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-06-22,2018,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-06-23,2732,1,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-06-24,2062,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-06-25,2203,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-06-26,1988,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-06-27,2027,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-06-28,1950,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-06-29,2148,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-06-30,1875,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-07-01,2203,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-07-02,2165,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-07-03,1986,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-07-04,2097,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-07-05,1848,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-07-06,2018,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-07-07,1949,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-07-08,1948,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-07-09,2095,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-07-10,1910,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-07-11,1827,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-07-12,1830,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-07-13,1805,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-07-14,1759,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-07-15,2151,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-07-16,1999,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-07-17,1932,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-07-18,1875,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-07-19,1705,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-07-20,1797,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-07-21,1913,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-07-22,1913,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-07-23,2016,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-07-24,1915,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-07-25,1830,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-07-26,1825,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-07-27,1684,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-07-28,1750,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-07-29,1833,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-07-30,2039,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-07-31,1618,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-08-01,1714,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-08-02,1744,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-08-03,1710,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-08-04,1878,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-08-05,1943,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-08-06,1869,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-08-07,1693,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-08-08,1777,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-08-09,1861,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-08-10,1837,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-08-11,1695,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-08-12,1673,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-08-13,1785,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-08-14,1624,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-08-15,1761,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-08-16,2306,1,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-08-17,1670,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-08-18,1489,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-08-19,1967,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-08-20,1872,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-08-21,1715,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-08-22,1667,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-08-23,1810,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-08-24,1471,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-08-25,1674,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-08-26,1918,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-08-27,1868,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-08-28,2259,1,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-08-29,1698,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-08-30,1713,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-08-31,1775,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-09-01,1845,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-09-02,1719,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-09-03,1726,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-09-04,1762,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-09-05,2390,1,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-09-06,1547,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-09-07,1646,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-09-08,2427,1,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-09-09,1913,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-09-10,4001,1,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-09-11,3300,1,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-09-12,3736,1,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-09-13,3745,1,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-09-14,3801,1,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-09-15,3167,1,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-09-16,3999,1,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-09-17,4102,1,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-09-18,4134,1,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-09-19,4095,1,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-09-20,4158,1,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-09-21,3870,1,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-09-22,3404,1,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-09-23,3921,1,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-09-24,4126,1,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-09-25,4086,1,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-09-26,1715,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-09-27,1711,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-09-28,1713,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-09-29,1771,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-09-30,1828,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-10-01,2038,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-10-02,1701,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-10-03,1637,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-10-04,1584,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-10-05,1598,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-10-06,1730,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-10-07,1824,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-10-08,2547,1,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-10-09,1588,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-10-10,1677,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-10-11,1665,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-10-12,1580,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-10-13,1815,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-10-14,1747,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-10-15,1621,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-10-16,1695,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-10-17,1493,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-10-18,2292,1,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-10-19,1488,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-10-20,1669,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-10-21,1792,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-10-22,1865,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-10-23,1760,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-10-24,1819,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-10-25,1721,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-10-26,1644,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-10-27,1562,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-10-28,1789,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-10-29,1743,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-10-30,1584,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-10-31,1684,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-11-01,4501,1,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-11-02,4536,1,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-11-03,4948,1,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-11-04,5771,1,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-11-05,5682,1,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-11-06,6340,1,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-11-07,6301,1,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-11-08,6937,1,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-11-09,6617,1,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-11-10,7407,1,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-11-11,7632,1,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-11-12,7303,1,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-11-13,7123,1,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-11-14,6887,1,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-11-15,6160,1,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-11-16,1696,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-11-17,2422,1,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-11-18,2032,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-11-19,2163,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-11-20,1980,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-11-21,2134,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-11-22,1936,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-11-23,2064,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-11-24,2090,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-11-25,2048,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-11-26,2091,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-11-27,1986,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-11-28,2115,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-11-29,1995,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-11-30,2043,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-12-01,2285,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-12-02,2387,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-12-03,2351,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-12-04,2137,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-12-05,2269,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-12-06,2139,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-12-07,2148,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-12-08,2128,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-12-09,2375,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-12-10,2131,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-12-11,2180,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-12-12,2200,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-12-13,2277,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-12-14,2328,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-12-15,2211,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
2023-12-16,2395,0,100251183595,Apple iPhone,手机通讯,Apple,8999元
